股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
700670,中光電統一6A購03,2026-07-08,0.33,0.02,6.45,187000000,0,,是,,0.32,0.27,0.21,,50.0,47.2222,
700673,信昌電統一6A購01,2026-07-08,6.4,-0.75,-10.49,35000000,0,,是,,6.9,6.1,,,29.9925,22.9158,
700676,高技統一6A購01,2026-07-08,0.35,-0.01,-2.78,239000000,0,,否,,0.4,0.39,0.43,,1.0204,-3.6675,-10.2403
700678,智通*統一6A購01,2026-07-08,0.71,0.04,5.97,202000000,0,,是,,0.61,0.58,,,12.0438,9.8299,
700679,智擎統一6A購01,2026-07-08,0.46,0.01,2.22,60000000,0,,否,,0.45,0.43,,,9.2683,5.9259,
700681,鈊象統一6A購01,2026-07-08,0.44,0.05,12.82,14000000,0,,否,,0.42,0.43,0.45,,-3.1963,-1.8223,
700685,臺慶科統一5A購01,2026-07-08,1.37,-0.07,-4.86,5000000,0,,否,,1.78,1.85,,,-6.499,0.9847,
700688,營邦統一6A購01,2026-07-08,2.51,-0.37,-12.85,201000000,0,,是,,2.48,2.35,2.44,,11.1211,0.9001,-2.326
700706,中光電統一5A購01,2026-07-08,0.38,0.02,5.56,1000000,0,,否,,0.27,0.16,,,407.4074,,
700709,神盾統一5C購02,2026-07-08,0.24,0.06,33.33,2000000,0,,是,,0.25,0.27,0.26,,-10.6383,-2.5547,
700710,智通*統一6A購02,2026-07-08,0.63,-0.03,-4.55,31000000,0,,否,,0.64,0.61,0.56,,10.0346,8.0071,
700711,華星光統一6A購01,2026-07-08,3.5,-0.18,-4.89,1000000,0,,否,,3.52,3.59,3.86,,-3.8819,-6.8795,-4.8786
700712,聖暉*統一6A購02,2026-07-08,0.67,-0.13,-16.25,194000000,0,,是,,0.78,0.76,0.7,,7.6923,7.3864,9.348
700737,鴻呈國票59購01,2026-07-08,0.09,0.0,0.0,301000000,0,,是,,0.11,0.15,,,-37.7778,-32.093,
700756,威剛統一5C購03,2026-07-08,2.5,0.0,0.0,51000000,0,,是,,2.57,2.64,2.76,,-4.878,-1.2346,
700830,中美晶元大5A購01,2026-07-08,2.61,0.38,17.04,7000000,0,,是,,2.53,2.01,1.71,,68.4,35.9217,
700843,世界統一5C購01,2026-07-08,0.95,0.0,0.0,27000000,0,,否,,1.08,1.14,0.98,,-9.5159,8.2543,6.5288
700899,力旺統一6A購01,2026-07-08,0.68,-0.13,-16.05,113000000,0,,是,,0.85,0.97,1.02,,-21.4022,-7.3684,-8.1752
700900,台半統一5C購03,2026-07-08,1.32,0.11,9.09,93000000,0,,否,,1.29,1.17,0.97,,22.7099,20.0617,6.6447
700901,尼克森統一5C購01,2026-07-08,1.31,0.09,7.38,115000000,0,,是,,1.29,1.22,1.02,,12.9597,24.7179,10.5263
700904,波若威統一6A購01,2026-07-08,4.37,0.21,5.05,42000000,0,,是,,4.45,4.73,5.2,,-10.96,-10.4076,-7.7142
700907,力旺元富57購03,2026-07-08,0.13,-0.08,-38.1,592000000,0,,是,,1.0,,,,,,
